Route,Year,Month,MonthStart,Flights,PrimaryAircraft,DistinctAircraft,AvgTOW_kg,MedianTOW_kg,MaxTOW_kg,MinTOW_kg,TotalTOW_kg,FuelBurnKg,AvgFuelBurnKg,AvgDistanceNM,AvgTripTimeSec,AvgFuelPerNM,AvgFuelPerHour,FuelPerFlightKg,TowRegime,TowRegimeRank,RegimeDistanceKg,MedianMonthlyFlights,AvgMonthlyFlights,StdMonthlyFlights,MedianRouteAvgTOW_kg,MedianTowRegimeRank,MedianRouteFuelPerNM,FlightsAboveMedian,FlightsPctVsMedian,AvgTOWAboveMedian_kg,AvgTOWPctVsMedian,RegimeRankShiftVsMedian,FuelPerNMPctVsRouteMedian
CNF -> REC,2025,6,2025-06-01,153,A320,3,62923.549019607846,63715.0,68985,47248,9627303,655110,4281.764705882353,893.6352941176472,7491.764705882353,4.7911671010308945,2058.5831602355397,4281.764705882353,A320,3,0.0,134.0,129.7826086956522,28.079362401688808,63986.905982905984,3.0,4.912494275190313,19.0,0.1417910447761194,-1063.356963298138,-0.016618352567042582,0.0,-0.02469767237636488
CNF -> REC,2025,7,2025-07-01,136,A320,2,64715.257352941175,65465.0,69048,42089,8801275,593119,4361.169117647059,892.9772058823529,7530.0,4.883922689418646,2086.4147631485216,4361.169117647059,A320,3,0.0,134.0,129.7826086956522,28.079362401688808,63986.905982905984,3.0,4.912494275190313,2.0,0.014925373134328358,728.3513700351905,0.01138281901346767,0.0,-0.005816105662649387
CNF -> REC,2025,8,2025-08-01,132,A320,2,64120.68939393939,64669.5,68791,54387,8463931,575899,4362.871212121212,892.6727272727273,7558.181818181818,4.887484714464007,2078.6132451984117,4362.871212121212,A320,3,0.0,134.0,129.7826086956522,28.079362401688808,63986.905982905984,3.0,4.912494275190313,-2.0,-0.014925373134328358,133.7834110334079,0.002090793561250609,0.0,-0.005091010660839341
CNF -> REC,2025,9,2025-09-01,150,A320,1,65529.793333333335,65920.5,71354,58473,9829469,664005,4426.7,891.3319999999999,7574.0,4.965316996212632,2104.641229208425,4426.7,A320,3,0.0,134.0,129.7826086956522,28.079362401688808,63986.905982905984,3.0,4.912494275190313,16.0,0.11940298507462686,1542.8873504273506,0.024112548133512362,0.0,0.010752729278299815
CNF -> REC,2025,10,2025-10-01,134,A320,1,65318.835820895525,65806.5,68471,59940,8752724,590584,4407.3432835820895,894.2537313432836,7529.104477611941,4.928610186721413,2108.0662789080525,4407.3432835820895,A320,3,0.0,134.0,129.7826086956522,28.079362401688808,63986.905982905984,3.0,4.912494275190313,0.0,0.0,1331.9298379895408,0.020815662478591544,0.0,0.0032805965011483175
CNF -> REC,2025,11,2025-11-01,53,A320,1,64948.67924528302,65285.0,67937,60241,3442280,229520,4330.566037735849,894.7811320754718,7410.566037735849,4.838921830035672,2103.8214475403806,4330.566037735849,A320,3,0.0,134.0,129.7826086956522,28.079362401688808,63986.905982905984,3.0,4.912494275190313,-81.0,-0.6044776119402985,961.7732623770353,0.01503078243279917,0.0,-0.014976596619400729
CNF -> SDU,2024,1,2024-01-01,32,E1,3,44232.0,43940.5,64599,20012,1415424,51427,1607.09375,247.434375,2910.0,6.489416322152598,2040.6519876252587,1607.09375,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,-40.0,-0.5555555555555556,-691.3904761904778,-0.015390434000232388,0.0,-0.0829688330359318
CNF -> SDU,2024,2,2024-02-01,38,E1,3,44494.76315789474,45069.0,61468,21960,1690801,67265,1770.1315789473683,251.8684210526316,2960.5263157894738,7.014176464362934,2166.2660606428044,1770.1315789473683,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,-34.0,-0.4722222222222222,-428.6273182957375,-0.009541294941282563,0.0,-0.00881402747281008
CNF -> SDU,2024,3,2024-03-01,45,E1,1,44937.35555555556,45167.0,46347,42457,2022181,80048,1778.8444444444444,243.70888888888888,2824.0,7.29855288957091,2272.620556614219,1778.8444444444444,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,-27.0,-0.375,13.965079365079873,0.00031086432295179063,0.0,0.03137171992257922
CNF -> SDU,2024,4,2024-04-01,90,E1,1,45011.044444444444,45284.5,46951,41265,4050994,160050,1778.3333333333333,244.24555555555554,2800.0,7.280142676014701,2293.11677531888,1778.3333333333333,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,18.0,0.25,87.65396825396601,0.001951187729261505,0.0,0.02877013932065719
CNF -> SDU,2024,5,2024-05-01,86,E1,1,45210.38372093023,45389.0,46627,41829,3888093,148330,1724.7674418604652,241.81976744186048,2677.6744186046512,7.132872111508664,2326.26194422317,1724.7674418604652,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,14.0,0.19444444444444445,286.9932447397514,0.006388503665854397,0.0,0.00795906927612817
CNF -> SDU,2024,6,2024-06-01,109,E1,1,44943.08256880734,45326.0,46681,35674,4898796,190066,1743.7247706422017,243.42201834862385,2744.587155963303,7.165254338217319,2297.400618857069,1743.7247706422017,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,37.0,0.5138888888888888,19.692092616860464,0.00043834831717114777,0.0,0.012535060347337841
CNF -> SDU,2024,7,2024-07-01,88,E1,1,45281.97727272727,45554.5,47090,40959,3984814,153899,1748.8522727272727,245.4272727272727,2777.0454545454545,7.118479431126501,2274.537452596212,1748.8522727272727,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,16.0,0.2222222222222222,358.5867965367943,0.007982184619988696,0.0,0.0059252135591601265
CNF -> SDU,2024,8,2024-08-01,101,E1,2,44187.07920792079,44714.0,46544,21614,4462895,173697,1719.7722772277227,244.03861386138615,2786.732673267327,7.047703160693319,2235.532686094948,1719.7722772277227,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,29.0,0.4027777777777778,-736.3112682696883,-0.01639037615960744,0.0,-0.004076309327751239
CNF -> SDU,2024,9,2024-09-01,110,E1,1,44670.38181818182,45163.0,46359,40283,4913742,191899,1744.5363636363636,244.90272727272728,2810.181818181818,7.1180444422040035,2241.0776197730925,1744.5363636363636,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,38.0,0.5277777777777778,-253.00865800865722,-0.005632002734583279,0.0,0.005863744487149285
CNF -> SDU,2024,10,2024-10-01,105,E1,1,44923.39047619048,45327.0,46651,39837,4716956,188117,1791.5904761904762,245.7485714285714,2878.8571428571427,7.286155234017483,2246.94798233016,1791.5904761904762,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,33.0,0.4583333333333333,0.0,0.0,0.0,0.029619784775350606
CNF -> SDU,2024,11,2024-11-01,69,E1,1,45246.79710144927,45467.0,47111,42052,3122029,126458,1832.7246376811595,248.8536231884058,2885.217391304348,7.372833708208653,2294.3753372095953,1832.7246376811595,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,-3.0,-0.041666666666666664,323.4066252587945,0.007199069834904846,0.0,0.04186847685985334
CNF -> SDU,2024,12,2024-12-01,70,E1,2,44374.92857142857,45097.5,46657,22478,3106245,126132,1801.8857142857144,251.8042857142857,2935.714285714286,7.157151823355297,2228.926147567499,1801.8857142857144,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,-2.0,-0.027777777777777776,-548.4619047619053,-0.012208827048630527,0.0,0.011390079305838036
CNF -> SDU,2025,1,2025-01-01,70,E1,2,43427.08571428571,44374.0,45888,21814,3039896,120093,1715.6142857142856,245.94857142857146,2817.4285714285716,6.978129482794371,2207.01631229495,1715.6142857142856,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,-2.0,-0.027777777777777776,-1496.3047619047647,-0.03330792146460562,0.0,-0.013907891686839525
CNF -> SDU,2025,2,2025-02-01,73,E1,2,43784.57534246575,44449.0,46819,22254,3196274,126462,1732.3561643835617,245.7041095890411,2834.794520547945,7.053145119411385,2216.150004194485,1732.3561643835617,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,1.0,0.013888888888888888,-1138.8151337247255,-0.025350159942364562,0.0,-0.0033072962908218665
CNF -> SDU,2025,3,2025-03-01,72,E1,2,43564.61111111111,44129.5,46250,22339,3136652,122607,1702.875,241.2611111111111,2808.3333333333335,7.06160793784062,2196.2614419642464,1702.875,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,0.0,0.0,-1358.7793650793683,-0.0302465898204973,0.0,-0.0021114001000543843
CNF -> SDU,2025,4,2025-04-01,84,E1,1,44465.857142857145,45113.0,46477,36440,3735132,148585,1768.8690476190477,245.91309523809525,2852.8571428571427,7.195971405209,2236.73706926634,1768.8690476190477,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,12.0,0.16666666666666666,-457.53333333333285,-0.010184746264328085,0.0,0.016875744684839353
CNF -> SDU,2025,5,2025-05-01,77,E1,1,43957.792207792205,44577.0,45912,37513,3384750,134281,1743.909090909091,243.04935064935063,2822.3376623376626,7.175316883612546,2228.6190204289337,1743.909090909091,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,5.0,0.06944444444444445,-965.5982683982729,-0.021494331976346325,0.0,0.013957016851332521
CNF -> SDU,2025,6,2025-06-01,91,E1,1,43869.054945054944,44442.0,46336,38590,3992084,159183,1749.2637362637363,247.07692307692307,2830.5494505494507,7.076549364877662,2229.7111869051582,1749.2637362637363,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,19.0,0.2638888888888889,-1054.3355311355335,-0.023469633969286766,0.0,0.0
CNF -> SDU,2025,7,2025-07-01,57,E1,2,47920.9649122807,46199.0,53654,38437,2731495,92698,1626.280701754386,255.9877192982456,2949.4736842105262,6.3725145777608425,1986.0630777168235,1626.280701754386,Nearest: E1,1,3491.9649122807023,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,-15.0,-0.20833333333333334,2997.5744360902245,0.06672636246542761,0.0,-0.09948843013956576
CNF -> SDU,2025,8,2025-08-01,59,E2,2,47894.50847457627,50155.0,53742,36114,2825776,91075,1543.6440677966102,248.04406779661016,2878.9830508474574,6.207856408224036,1926.6542267035818,1543.6440677966102,Nearest: E1,1,3465.5084745762724,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,-13.0,-0.18055555555555555,2971.1179983857946,0.06613743902434291,0.0,-0.1227565741242651
CNF -> SDU,2025,9,2025-09-01,66,E1,3,45994.833333333336,45311.5,53862,22406,3035659,107222,1624.5757575757575,252.32121212121214,2961.818181818182,6.460846326366465,1994.7345924319436,1624.5757575757575,E1,1,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,-6.0,-0.08333333333333333,1071.442857142858,0.023850445075171377,0.0,-0.08700611085496777
CNF -> SDU,2025,10,2025-10-01,41,E2,2,49066.90243902439,49780.0,53100,43621,2011743,60874,1484.7317073170732,265.68536585365854,2880.0,5.643587179773127,1865.2019713969007,1484.7317073170732,Nearest: E2,2,-3678.0975609756133,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,-31.0,-0.4305555555555556,4143.511962833909,0.09223506772112362,1.0,-0.20249448017936744
CNF -> SDU,2025,11,2025-11-01,12,E2,2,51031.25,51915.5,54432,44704,612375,16831,1402.5833333333333,242.66666666666666,2895.0,5.773967958009955,1748.7293425852556,1402.5833333333333,E2,2,0.0,72.0,71.52173913043478,25.706153428910213,44923.39047619048,1.0,7.076549364877662,-60.0,-0.8333333333333334,6107.859523809522,0.13596167740381718,1.0,-0.18407013640471173
CNF -> SJP,2024,8,2024-08-01,35,ATR,1,21529.942857142858,21769.0,22728,18896,753548,34855,995.8571428571429,345.34285714285716,5569.714285714285,2.8864695060096204,644.6557445947367,995.8571428571429,ATR,0,0.0,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,-6.0,-0.14634146341463414,-137.30992063492158,-0.0063372095227387775,0.0,-0.011751757636088055
CNF -> SJP,2024,9,2024-09-01,35,ATR,1,21460.257142857143,21454.0,22713,19297,751109,33718,963.3714285714286,345.0,5489.142857142857,2.7930734753484283,632.3660589202634,963.3714285714286,ATR,0,0.0,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,-6.0,-0.14634146341463414,-206.9956349206368,-0.009553386257298584,0.0,-0.0437280050734935
CNF -> SJP,2024,10,2024-10-01,37,ATR,1,21906.972972972973,22062.0,22643,19808,810558,37389,1010.5135135135135,347.13513513513516,5513.513513513513,2.911078131518108,659.8616615106521,1010.5135135135135,ATR,0,0.0,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,-4.0,-0.0975609756097561,239.7201951951938,0.011063709721476736,0.0,-0.003326437065362663
CNF -> SJP,2024,11,2024-11-01,31,ATR,2,22710.774193548386,21918.0,51534,19345,704034,32636,1052.774193548387,347.39677419354837,5479.354838709677,3.0293107986505685,706.6383052290582,1052.774193548387,Nearest: ATR,0,1485.7741935483864,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,-10.0,-0.24390243902439024,1043.5214157706068,0.04816122405886436,0.0,0.037153195662571775
CNF -> SJP,2024,12,2024-12-01,48,ATR,2,21713.416666666668,21445.5,44567,18669,1042244,49322,1027.5416666666667,338.84583333333336,5370.0,3.0356086153871753,701.4880578601301,1027.5416666666667,ATR,0,0.0,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,7.0,0.17073170731707318,46.16388888888832,0.0021305833906287656,0.0,0.03930939592996546
CNF -> SJP,2025,1,2025-01-01,52,ATR,1,21086.25,21335.5,22808,17713,1096485,51462,989.6538461538462,345.21153846153845,5483.076923076923,2.8660911211920626,650.8758912799066,989.6538461538462,ATR,0,0.0,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,11.0,0.2682926829268293,-581.0027777777796,-0.02681478744613455,0.0,-0.018728759449631493
CNF -> SJP,2025,2,2025-02-01,51,ATR,2,21863.176470588234,21634.0,40572,18891,1115022,48943,959.6666666666666,342.5509803921568,5209.411764705882,2.801141936033267,672.1005503111221,959.6666666666666,ATR,0,0.0,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,10.0,0.24390243902439024,195.92369281045467,0.009042387367696038,0.0,-0.04096558472788677
CNF -> SJP,2025,3,2025-03-01,38,ATR,1,21913.552631578947,22145.0,22708,19049,832715,36990,973.421052631579,340.2105263157895,5302.105263157895,2.862627644175796,661.3163098785926,973.421052631579,ATR,0,0.0,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,-3.0,-0.07317073170731707,246.29985380116705,0.011367378057903835,0.0,-0.019914559288038567
CNF -> SJP,2025,4,2025-04-01,44,ATR,1,21533.454545454544,21594.5,22821,19362,947472,44699,1015.8863636363636,344.1363636363636,5661.818181818182,2.952678148347697,647.4337116247517,1015.8863636363636,ATR,0,0.0,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,3.0,0.07317073170731707,-133.79823232323542,-0.006175135984957939,0.0,0.010916271346611672
CNF -> SJP,2025,5,2025-05-01,45,ATR,1,21621.088888888888,21855.0,22788,18537,972949,44079,979.5333333333333,343.46666666666664,5444.0,2.8543569690230917,648.7811573160582,979.5333333333333,ATR,0,0.0,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,4.0,0.0975609756097561,-46.16388888889196,-0.0021305833906289334,0.0,-0.022746212338869642
CNF -> SJP,2025,6,2025-06-01,37,ATR,1,21506.405405405407,21653.0,22887,19458,795737,37557,1015.0540540540541,341.7837837837838,5687.027027027027,2.9692768907862637,642.9644585656438,1015.0540540540541,ATR,0,0.0,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,-4.0,-0.0975609756097561,-160.84737237237277,-0.007423524062881657,0.0,0.016599226945557873
CNF -> SJP,2025,7,2025-07-01,51,ATR,1,21200.392156862745,21509.0,22653,18234,1081220,50752,995.1372549019608,339.9019607843137,5583.529411764706,2.9295218933134026,642.1181716077457,995.1372549019608,ATR,0,0.0,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,10.0,0.24390243902439024,-466.8606209150348,-0.021546830403615047,0.0,0.00298820271823117
CNF -> SJP,2025,8,2025-08-01,51,ATR,1,21286.50980392157,21729.0,22731,18668,1085612,50058,981.5294117647059,337.4313725490196,5478.823529411765,2.912066044359263,645.908228677408,981.5294117647059,ATR,0,0.0,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,10.0,0.24390243902439024,-380.7429738562096,-0.01757227728688819,0.0,-0.002988202718231018
CNF -> SJP,2025,9,2025-09-01,54,ATR,2,22173.777777777777,21679.0,40706,19515,1197384,56243,1041.537037037037,347.22222222222223,5564.444444444444,3.0027123655890025,691.0628597509809,1041.537037037037,ATR,0,0.0,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,13.0,0.3170731707317073,506.5249999999978,0.023377444533231113,0.0,0.02804661938729855
CNF -> SJP,2025,10,2025-10-01,20,ATR,1,22041.95,22023.0,22738,20685,440839,20270,1013.5,343.5,5466.0,2.9520659967026006,668.5248175911079,1013.5,ATR,0,0.0,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,-21.0,-0.5121951219512195,374.69722222222117,0.017293250144130665,0.0,0.010706687359645209
CNF -> SJP,2025,11,2025-11-01,7,ATR,2,25139.714285714286,22460.0,42806,21064,175978,8624,1232.0,348.25714285714287,5297.142857142857,3.5380555514141547,914.4067935040775,1232.0,Nearest: ATR,0,3914.7142857142862,41.0,39.75,12.777584539601634,21667.25277777778,0.0,2.9207939688363327,-34.0,-0.8292682926829268,3472.4615079365067,0.16026311888962264,0.0,0.21133348985370026
CNF -> SLZ,2024,1,2024-01-01,23,A320,1,66195.08695652174,66893.0,70364,59616,1522487,118828,5166.434782608696,1040.4652173913043,8820.0,4.965823282424725,2109.2341948770822,5166.434782608696,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,1.0,0.045454545454545456,-885.049407114624,-0.013193911865605607,0.0,-0.01977889157196349
CNF -> SLZ,2024,2,2024-02-01,16,A320,1,63479.1875,62706.5,69846,59774,1015667,80715,5044.6875,1043.675,8925.0,4.833585707453282,2035.330734804969,5044.6875,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,-6.0,-0.2727272727272727,-3600.9488636363676,-0.05368129909748386,0.0,-0.04588172587400315
CNF -> SLZ,2024,3,2024-03-01,20,A320,1,64916.0,64194.0,69443,61524,1298320,101815,5090.75,1043.365,8823.0,4.8787996966542915,2076.923568695719,5090.75,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,-2.0,-0.09090909090909091,-2164.1363636363676,-0.0322619553410677,0.0,-0.036956779477314974
CNF -> SLZ,2024,4,2024-04-01,21,A320,1,68032.42857142857,67825.0,72441,63655,1428681,114444,5449.714285714285,1064.604761904762,9045.714285714286,5.106421916169128,2167.127679576398,5449.714285714285,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,-1.0,-0.045454545454545456,952.2922077921976,0.014196336790818272,0.0,0.007974361166646377
CNF -> SLZ,2024,5,2024-05-01,22,A320,1,67080.13636363637,66823.0,71057,63520,1475763,116971,5316.863636363636,1040.0772727272727,8929.09090909091,5.11157885580548,2143.363841926288,5316.863636363636,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,0.0,0.0,0.0,0.0,0.0,0.008992307396092827
CNF -> SLZ,2024,6,2024-06-01,24,A320,1,69228.0,69518.0,72085,65725,1661472,131806,5491.916666666667,1040.4291666666666,8920.0,5.278607894298812,2216.7246799077207,5491.916666666667,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,2.0,0.09090909090909091,2147.8636363636324,0.032019368963715655,0.0,0.041962749544339865
CNF -> SLZ,2024,7,2024-07-01,20,A320,1,67374.3,66838.0,71260,64384,1347486,105758,5287.9,1038.825,8952.0,5.090146312089326,2126.3168572739664,5287.9,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,-2.0,-0.09090909090909091,294.1636363636353,0.004385256982320316,0.0,0.004761663137720563
CNF -> SLZ,2024,8,2024-08-01,16,A320,1,66483.0625,67270.0,69727,59892,1063729,84047,5252.9375,1036.9625,8962.5,5.0660236141908115,2110.5134693244804,5252.9375,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,-6.0,-0.2727272727272727,-597.0738636363676,-0.00890090414246738,0.0,0.0
CNF -> SLZ,2024,9,2024-09-01,20,A320,1,67764.3,68438.0,70768,60114,1355286,106387,5319.35,1038.81,8892.0,5.120789389119908,2155.295578134567,5319.35,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,-2.0,-0.09090909090909091,684.1636363636353,0.010199198651816028,0.0,0.010810406563382014
CNF -> SLZ,2024,10,2024-10-01,24,A320,3,64316.958333333336,66185.5,70859,49544,1543607,122730,5113.75,1041.6583333333333,8852.5,4.909552892338267,2081.1333178597242,5113.75,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,2.0,0.09090909090909091,-2763.178030303032,-0.04119219459131764,0.0,-0.03088629934812046
CNF -> SLZ,2024,11,2024-11-01,27,A320,2,63572.59259259259,64915.0,69547,53144,1716460,132989,4925.518518518518,1040.7777777777778,8717.777777777777,4.73147579197391,2034.943436665065,4925.518518518518,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,5.0,0.22727272727272727,-3507.5437710437764,-0.05228885868731163,0.0,-0.06603755680881053
CNF -> SLZ,2024,12,2024-12-01,29,A320,2,67726.41379310345,68673.0,71594,55099,1964066,150281,5182.103448275862,1045.0137931034483,8619.310344827587,4.958735541697747,2165.7210353863165,5182.103448275862,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,7.0,0.3181818181818182,646.2774294670817,0.009634408403162159,0.0,-0.021177965336073835
CNF -> SLZ,2025,1,2025-01-01,23,A320,1,66409.30434782608,67240.0,69791,60819,1527414,117930,5127.391304347826,1046.2391304347825,8720.869565217392,4.900089891902727,2116.8611251599477,5127.391304347826,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,1.0,0.045454545454545456,-670.832015810287,-0.010000456948592905,0.0,-0.03275423387748829
CNF -> SLZ,2025,2,2025-02-01,20,A320,2,64027.75,63850.5,69092,56098,1280555,98238,4911.9,1039.22,8742.0,4.726468134039903,2024.5733416382197,4911.9,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,-2.0,-0.09090909090909091,-3052.3863636363676,-0.04550358018191274,0.0,-0.06702603580444322
CNF -> SLZ,2025,3,2025-03-01,28,A320,2,66338.32142857143,66830.0,70419,56148,1857473,146421,5229.321428571428,1045.1857142857143,8935.714285714286,5.003359739776857,2108.2068455319686,5229.321428571428,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,6.0,0.2727272727272727,-741.8149350649328,-0.011058637851354533,0.0,-0.012369439857805219
CNF -> SLZ,2025,4,2025-04-01,18,A320,1,69196.94444444444,69601.5,71572,65218,1245545,96126,5340.333333333333,1042.6944444444443,8810.0,5.121925105974093,2182.798881894914,5340.333333333333,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,-4.0,-0.18181818181818182,2116.8080808080704,0.03155640694188535,0.0,0.011034589658581813
CNF -> SLZ,2025,5,2025-05-01,19,A320,1,70705.26315789473,70911.0,71852,68660,1343400,104531,5501.631578947368,1042.0947368421052,8861.052631578947,5.279067582776531,2235.713499964173,5501.631578947368,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,-3.0,-0.13636363636363635,3625.1267942583654,0.05404173263165158,0.0,0.042053489049862856
CNF -> SLZ,2025,6,2025-06-01,25,A320,1,70113.32,70754.0,71689,64188,1752833,137161,5486.44,1037.828,8930.4,5.286017701712542,2212.1006475415325,5486.44,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,3.0,0.13636363636363635,3033.1836363636394,0.04521731470432587,0.0,0.043425397170571506
CNF -> SLZ,2025,7,2025-07-01,21,A320,1,71567.47619047618,71619.0,73459,68672,1502917,116698,5557.047619047619,1043.1238095238095,8945.714285714286,5.326416966079926,2236.031904813083,5557.047619047619,Nearest: A320,3,4923.476190476184,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,-1.0,-0.045454545454545456,4487.339826839816,0.06689521026782481,0.0,0.051399948306539246
CNF -> SLZ,2025,8,2025-08-01,25,A320,1,70807.96,70745.0,73146,68431,1770199,139038,5561.52,1040.164,9028.8,5.346723454746678,2217.697426555958,5561.52,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,3.0,0.13636363636363635,3727.823636363639,0.055572690194834844,0.0,0.055408316646921654
CNF -> SLZ,2025,9,2025-09-01,25,A320,1,69832.36,70408.0,71863,65035,1745809,134762,5390.48,1040.948,8781.6,5.178812741376572,2210.232414453323,5390.48,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,3.0,0.13636363636363635,2752.223636363633,0.041028891495450096,0.0,0.022263837631908964
CNF -> SLZ,2025,10,2025-10-01,24,A320,2,64961.0,66257.5,71439,54375,1559064,121519,5063.291666666667,1038.3999999999999,8845.0,4.876593580859102,2061.7040430748416,5063.291666666667,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,2.0,0.09090909090909091,-2119.1363636363676,-0.03159111591766434,0.0,-0.037392252337924994
CNF -> SLZ,2025,11,2025-11-01,9,A320,2,64921.555555555555,65277.0,69828,53904,584294,44820,4980.0,1037.5888888888887,8606.666666666666,4.801784395662295,2088.070698057511,4980.0,A320,3,0.0,22.0,21.695652173913043,4.435751269859847,67080.13636363637,3.0,5.0660236141908115,-13.0,-0.5909090909090909,-2158.580808080813,-0.03217913565916606,0.0,-0.052159097282597766
CNF -> SMT,2024,12,2024-12-01,6,E2,2,50308.0,51283.5,53009,45818,301848,23115,3852.5,840.1333333333333,7690.0,4.588291948858772,1805.9955173901915,3852.5,E2,2,0.0,11.0,9.555555555555555,4.746343621966047,51478.90909090909,2.0,4.682799566969854,-5.0,-0.45454545454545453,-1170.9090909090883,-0.02274541383231963,0.0,-0.02018186274246976
CNF -> SMT,2025,1,2025-01-01,11,E2,2,53737.545454545456,55182.0,57567,47907,591113,43185,3925.909090909091,841.6363636363636,7516.363636363636,4.667701716974505,1880.1928095730545,3925.909090909091,E2,2,0.0,11.0,9.555555555555555,4.746343621966047,51478.90909090909,2.0,4.682799566969854,0.0,0.0,2258.6363636363676,0.04387498498943971,0.0,-0.0032241076688061397
